label,riverLabel,countryLabel
帕默縣,Parmer County,United States of America
阿托卡縣,Atoka County,United States of America
埃尔莫尔县,Elmore County,United States of America
密德蘭縣,Midland County,United States of America
霍爾縣,Hall County,United States of America
莫比爾縣,Mobile County,United States of America
马伦戈县,Marengo County,United States of America
寶雞縣,Q21018518,People's Republic of China
黄县,Q24841476,People's Republic of China
朝邑縣,Q20688511,People's Republic of China
傑夫·戴維斯縣,Jeff Davis County,United States of America
廣元縣,Q21017568,People's Republic of China
齊東縣,Q22100640,People's Republic of China
亞他斯科沙縣,Atascosa County,United States of America
華盛頓縣 (奧克拉荷馬州),Washington County,United States of America
莱姆斯通县,Limestone County,United States of America
約翰遜縣 (愛阿華州),Johnson County,United States of America
朗兹县,Lowndes County,United States of America
梅格斯縣 (俄亥俄州),Meigs County,United States of America
阿特金森縣,Atkinson County,United States of America
斯科特縣 (愛阿華州),Scott County,United States of America
韋爾斯縣,Wells County,United States of America
奧康尼縣 (喬治亞州),Oconee County,United States of America
威尔科克斯县,Wilcox County,United States of America
拉夫縣 (奧克拉荷馬州),Love County,United States of America
普什馬塔哈縣 (奧克拉荷馬州),Pushmataha County,United States of America
格威納特縣 (喬治亞州),Gwinnett County,United States of America
波尼縣 (奧克拉荷馬州),Pawnee County,United States of America
格拉斯卡克縣,Glasscock County,United States of America
新倫敦縣,New London County,United States of America
米德爾塞克斯郡,Middlesex County,United States of America
威爾科克斯縣 (喬治亞州),Wilcox County,United States of America
博蒂諾縣,Bottineau County,United States of America
本森縣,Benson County,United States of America
比靈斯縣,Billings County,United States of America
埃利斯縣 (奧克拉荷馬州),Ellis County,United States of America
圣克莱尔县,St. Clair County,United States of America
德克薩斯縣 (奧克拉荷馬州),Texas County,United States of America
梅肯县,Macon County,United States of America
梅肯縣 (喬治亞州),Macon County,United States of America
拉塞尔县,Russell County,United States of America
布羅德沃特縣,Broadwater County,United States of America
派克縣 (喬治亞州),Pike County,United States of America
沃倫縣 (喬治亞州),Warren County,United States of America
威爾克斯縣 (喬治亞州),Wilkes County,United States of America
謝爾比縣 (愛阿華州),Shelby County,United States of America
格林縣 (喬治亞州) (1786年),Greene County,United States of America
李縣 (愛阿華州),Lee County,United States of America
拉穆爾縣,LaMoure County,United States of America
林縣 (愛阿華州),Linn County,United States of America
冰川縣,Glacier County,United States of America
沃爾什縣,Walsh County,United States of America
普利茅斯縣 (愛荷華州),Plymouth County,United States of America
皮爾斯縣 (喬治亞州),Pierce County,United States of America
傑佛遜縣 (奧克拉荷馬州),Jefferson County,United States of America
克羅基特縣,Crockett County,United States of America
卡森縣,Carson County,United States of America
唐利县,Donley County,United States of America
哈德曼縣,Hardeman County,United States of America
柴爾德里斯縣,Childress County,United States of America
石灰岩縣,Limestone County,United States of America
費希爾縣,Fisher County,United States of America
杰克逊县 (俄克拉何马州),Jackson County,United States of America
謝爾比縣 (俄亥俄州),Shelby County,United States of America
李縣 (喬治亞州),Lee County,United States of America
莫雷縣 (奧克拉荷馬州),Murray County,United States of America
勞倫斯縣 (喬治亞州),Laurens County,United States of America
羅利特縣,Rolette County,United States of America
赫廷傑縣,Hettinger County,United States of America
贝林县,Berrien County,United States of America
鄧恩縣,Dunn County,United States of America
哈特福德縣,Hartford County,United States of America
卡弗利爾縣,Cavalier County,United States of America
迪瓦德縣,Divide County,United States of America
华盛顿郡,Washington County,United States of America
猶尼昂縣 (俄亥俄州),Union County,United States of America
皮爾斯縣,Pierce County,United States of America
杰克逊县 (艾奥瓦州),Jackson County,United States of America
馬歇爾縣 (奧克拉荷馬州),Marshall County,United States of America
哈特縣 (喬治亞州),Hart County,United States of America
皮肯斯县,Pickens County,United States of America
卡斯特羅縣,Castro County,United States of America
孔喬縣,Concho County,United States of America
登頓縣,Denton County,United States of America
科特爾縣,Cottle County,United States of America
達拉姆縣,Dallam County,United States of America
薩帕塔縣,Zapata County,United States of America
伍茲縣,Woods County,United States of America
兰道夫县,Randolph County,United States of America
卡特縣,Carter County,United States of America
哈丁縣 (愛阿華州),Hardin County,United States of America
塔爾薩縣,Tulsa County,United States of America
巴托縣,Bartow County,United States of America
惠特菲爾德縣 (喬治亞州),Whitfield County,United States of America
杰尼瓦县,Geneva County,United States of America
温斯顿县,Winston County,United States of America
皮奇縣 (喬治亞州),Peach County,United States of America
瓦戈納縣 (奧克拉荷馬州),Wagoner County,United States of America
卡本縣,Carbon County,United States of America
埃托瓦县,Etowah County,United States of America
奧克拉荷馬縣,Oklahoma County,United States of America
拉尼爾縣 (喬治亞州),Lanier County,United States of America
斯托里縣 (愛阿華州),Story County,United States of America
瓦佩洛縣 (愛阿華州),Wapello County,United States of America
莫諾納縣 (愛阿華州),Monona County,United States of America
阿普林縣,Appling County,United States of America
靈戈爾德縣 (愛阿華州),Ringgold County,United States of America
諾布爾縣,Noble County,United States of America
利奇菲爾德縣,Litchfield County,United States of America
紐黑文縣,New Haven County,United States of America
埃迪縣,Eddy County,United States of America
戴夫史密斯縣,Deaf Smith County,United States of America
比格霍恩縣,Big Horn County,United States of America
巴恩斯縣,Barnes County,United States of America
伍德沃德縣,Woodward County,United States of America
坎德勒县 (佐治亚州),Candler County,United States of America
班克斯縣,Banks County,United States of America
温纳希克县 (艾奥瓦州),Winneshiek County,United States of America
費爾菲爾德縣,Fairfield County,United States of America
羅傑米爾斯縣 (奧克拉荷馬州),Roger Mills County,United States of America
基德縣,Kidder County,United States of America
塔拉普萨县,Tallapoosa County,United States of America
威廉斯縣,Williams County,United States of America
克倫縣,Crane County,United States of America
厄克托縣,Ector County,United States of America
比弗黑德縣,Beaverhead County,United States of America
漢斯福德縣,Hansford County,United States of America
科爾曼縣,Coleman County,United States of America
保厄希克县 (艾奥瓦州),Poweshiek County,United States of America
麥金托什縣,McIntosh County,United States of America
傑斯帕縣 (密蘇里州),Jasper County,United States of America
摩根縣,Morgan County,United States of America
布魯斯德縣,Brewster County,United States of America
蓋恩斯縣,Gaines County,United States of America
黑尔县,Hale County,United States of America
迪基縣,Dickey County,United States of America
埃科爾斯縣,Echols County,United States of America
拉克利德縣,Laclede County,United States of America
金特里縣,Gentry County,United States of America
霍爾縣 (喬治亞州),Hall County,United States of America
都云县,Q10560239,People's Republic of China
都唐县,Q10560402,People's Republic of China
都昌县 (古代),Q10560633,People's Republic of China
鄀县,Q10561281,People's Republic of China
钟陵县,Q10564232,People's Republic of China
钳川县,Q10564266,People's Republic of China
長山縣,Q10564432,People's Republic of China
托兰县,Tolland County,United States of America
艾塞克斯縣,Essex County,United States of America
斯圖爾特縣 (喬治亞州),Stewart County,United States of America
乔治王子县,Prince George's County,United States of America
诺福克县,Norfolk County,United States of America
渥太華縣 (奧克拉荷馬州),Ottawa County,United States of America
都关县,Q10560312,People's Republic of China
都城县,Q10560424,People's Republic of China
鄡阳县,Q10562259,People's Republic of China
鄳县,Q10563575,People's Republic of China
金華縣,Q10564044,People's Republic of China
钦江县,Q10564244,People's Republic of China
瓊斯縣 (喬治亞州),Jones County,United States of America
吉爾默縣 (喬治亞州),Gilmer County,United States of America
沃倫縣 (俄亥俄州),Warren County,United States of America
富蘭克林縣 (密蘇里州),Franklin County,United States of America
都上县,Q10560214,People's Republic of China
都匀县,Q10560377,People's Republic of China
都梁县,Q10560693,People's Republic of China
都濡县,Q10560809,People's Republic of China
彭比納縣,Pembina County,United States of America
酒泉县,Q10563760,People's Republic of China
鍾祥縣,Q10564193,People's Republic of China
溫德姆縣,Windham County,United States of America
麦肯齐县,McKenzie County,United States of America
奧爾巴尼縣,Albany County,United States of America
札瓦拉縣,Zavala County,United States of America
溫泉縣,Hot Springs County,United States of America
倫維爾縣,Renville County,United States of America
埃蒙斯縣,Emmons County,United States of America
韋恩縣 (喬治亞州),Wayne County,United States of America
霍頓縣,Houghton County,United States of America
朗縣 (喬治亞州),Long County,United States of America
華盛頓縣 (俄亥俄州),Washington County,United States of America
傑克遜縣,Jackson County,United States of America
諾布爾縣 (奧克拉荷馬州),Noble County,United States of America
亨利县 (佐治亚州),Henry County,United States of America
拉諾縣,Llano County,United States of America
華謝基縣,Washakie County,United States of America
拉馬爾縣,Lamar County,United States of America
福賽斯縣,Forsyth County,United States of America
第開特縣 (喬治亞州),Decatur County,United States of America
胡德縣,Hood County,United States of America
諾克斯縣,Knox County,United States of America
高地縣,Highland County,United States of America
麥克達菲縣 (喬治亞州),McDuffie County,United States of America
文頓縣 (俄亥俄州),Vinton County,United States of America
戈吉比克縣,Gogebic County,United States of America
昂托納貢縣,Ontonagon County,United States of America
大福克斯縣,Grand Forks County,United States of America
米勒縣,Miller County,United States of America
喀斯喀特縣,Cascade County,United States of America
克魯克縣,Crook County,United States of America
哈得斯佩斯縣,Hudspeth County,United States of America
科里爾縣,Coryell County,United States of America
韋斯頓縣,Weston County,United States of America
匹茲堡縣 (奧克拉荷馬州),Pittsburg County,United States of America
埃文斯縣,Evans County,United States of America
奧康托縣,Oconto County,United States of America
希科里縣,Hickory County,United States of America
斯蒂爾沃特縣,Stillwater County,United States of America
普雷布爾縣,Preble County,United States of America
杜利县,Dooly County,United States of America
根西縣,Guernsey County,United States of America
格雷迪縣 (喬治亞州),Grady County,United States of America
貝菲縣,Bayfield County,United States of America
馬塔哥達縣,Matagorda County,United States of America
馬斯科吉縣 (喬治亞州),Muscogee County,United States of America
通泉县,Q10550890,People's Republic of China
通远县,Q10551116,People's Republic of China
格里格斯縣,Griggs County,United States of America
福斯特縣,Foster County,United States of America
戈爾登瓦利縣,Golden Valley County,United States of America
塔兰特县,Tarrant County,United States of America
斯卡吉特县,Skagit County,United States of America
郯县,Q10559942,People's Republic of China
都伊县,Q10560284,People's Republic of China
歐文縣 (喬治亞州),Irwin County,United States of America
比尤特-銀弓市和縣,Silver Bow County,United States of America
科爾縣 (奧克拉荷馬州),Coal County,United States of America
蘭普金縣 (喬治亞州),Lumpkin County,United States of America
钟离县,Q10564228,People's Republic of China
钟秀县,Q10564230,People's Republic of China
法倫縣,Fallon County,United States of America
丹尼爾斯縣,Daniels County,United States of America
舒托縣,Chouteau County,United States of America
郸县,Q10560143,People's Republic of China
都恩县,Q10560606,People's Republic of China
鄡县,Q10562236,People's Republic of China
柯克縣,Cooke County,United States of America
科克倫縣,Cochran County,United States of America
納特羅納縣,Natrona County,United States of America
道生縣,Dawson County,United States of America
希爾縣,Hill County,United States of America
米切爾縣 (喬治亞州),Mitchell County,United States of America
铎水县,Q10564292,People's Republic of China
沃德縣,Ward County,United States of America
奧希爾特里縣,Ochiltree County,United States of America
卡斯特縣 (奧克拉荷馬州),Custer County,United States of America
摩根縣 (喬治亞州),Morgan County,United States of America
奧利弗縣,Oliver County,United States of America
拉姆西縣,Ramsey County,United States of America
利金縣,Licking County,United States of America
劉易斯縣,Lewis County,United States of America
範寧縣 (喬治亞州),Fannin County,United States of America
韋勒斯縣,Vilas County,United States of America
麥克萊恩縣 (奧克拉荷馬州),McClain County,United States of America
克拉勒姆县,Clallam County,United States of America
亞當斯縣 (威斯康辛州),Adams County,United States of America
阿索廷县,Asotin County,United States of America
惠特蘭縣 (蒙大拿州),Wheatland County,United States of America
普利茅斯縣,Plymouth County,United States of America
克拉克县,Clark County,United States of America
摩斯奇更縣,Muskegon County,United States of America
漢登縣,Hampden County,United States of America
沙福克縣,Suffolk County,United States of America
烏斯特縣,Worcester County,United States of America
哈斯克爾縣 (奧克拉荷馬州),Haskell County,United States of America
布朗縣 (威斯康辛州),Brown County,United States of America
塞米諾爾縣 (奧克拉荷馬州),Seminole County,United States of America
沙利文縣,Sullivan County,United States of America
謝里敦縣,Sheridan County,United States of America
奧西歐拉縣,Osceola County,United States of America
華盛頓縣 (密蘇里州),Washington County,United States of America
奥希阿纳县,Oceana County,United States of America
杜克斯县,Dukes County,United States of America
巴恩斯特布爾縣,Barnstable County,United States of America
索克县,Sauk County,United States of America
麥克亨利縣,McHenry County,United States of America
克萊爾縣,Clare County,United States of America
希博伊根縣,Sheboygan County,United States of America
龐托托克縣 (奧克拉荷馬州),Pontotoc County,United States of America
尼古拉斯縣,Nicholas County,United States of America
戈申縣,Goshen County,United States of America
亞爾發法縣,Alfalfa County,United States of America
伯奈特縣,Burnett County,United States of America
克雷格縣 (奧克拉荷馬州),Craig County,United States of America
佩恩縣 (奧克拉荷馬州),Payne County,United States of America
卡柳梅特县,Calumet County,United States of America
多爾縣,Door County,United States of America
基諾沙縣,Kenosha County,United States of America
奧奈達縣,Oneida County,United States of America
庞多雷县,Pend Oreille County,United States of America
斯波坎縣,Spokane County,United States of America
朗格拉德縣,Langlade County,United States of America
清水縣 (威斯康辛州),Eau Claire County,United States of America
波特瓦特米縣 (奧克拉荷馬州),Pottawatomie County,United States of America
沃什伯恩縣,Washburn County,United States of America
波蒂奇縣,Portage County,United States of America
漢普夏縣 (西維吉尼亞州),Hampshire County,United States of America
皮尔斯县,Pierce County,United States of America
亚当斯县,Adams County,United States of America
帕克縣,Park County,United States of America
高盧縣,Gallia County,United States of America
鹿棧縣,Deer Lodge County,United States of America
黃石縣,Yellowstone County,United States of America
伊莎貝拉縣,Isabella County,United States of America
格林縣,Green County,United States of America
布里斯托縣,Bristol County,United States of America
紐威哥縣,Newaygo County,United States of America
傑夫·戴維斯縣 (喬治亞州),Jeff Davis County,United States of America
喀拜爾縣,Cabell County,United States of America
奥克福斯基县 (俄克拉荷马州),Okfuskee County,United States of America
威博縣 (蒙大拿州),Wibaux County,United States of America
巴倫縣,Barron County,United States of America
格林布賴爾縣,Greenbrier County,United States of America
臘斯克縣,Rusk County,United States of America
豐迪拉克縣,Fond du Lac County,United States of America
諾瓦塔縣,Nowata County,United States of America
馬斯科吉縣 (奧克拉荷馬州),Muskogee County,United States of America
桑德斯縣,Sanders County,United States of America
彭布罗克郡,Pembrokeshire,United Kingdom
锡尔迪金,Ceredigion,United Kingdom
莫雷縣,Murray County,United States of America
哈地縣,Hardy County,United States of America
沃基肖縣,Waukesha County,United States of America
加斯科內德縣,Gasconade County,United States of America
卡多縣 (奧克拉荷馬州),Caddo County,United States of America
太平洋縣,Pacific County,United States of America
奧卡諾根縣,Okanogan County,United States of America
貝坎縣,Beckham County,United States of America
馬爾縣,Meagher County,United States of America
哥倫比亞縣,Columbia County,United States of America
普萊森茲縣,Pleasants County,United States of America
霍爾特縣 (密蘇里州),Holt County,United States of America
保德河縣,Powder River County,United States of America
拉克羅斯縣,La Crosse County,United States of America
梅傑縣,Major County,United States of America
沙瓦諾縣,Shawano County,United States of America
沃帕卡縣,Waupaca County,United States of America
特倫珀洛縣,Trempealeau County,United States of America
索耶縣,Sawyer County,United States of America
羅傑斯縣 (奧克拉荷馬州),Rogers County,United States of America
霍金縣,Hocking County,United States of America
馬斯金格姆縣,Muskingum County,United States of America
馬瑟爾謝爾縣,Musselshell County,United States of America
麥柯廷縣,McCurtain County,United States of America
考利茨县,Cowlitz County,United States of America
希爾縣 (蒙大拿州),Hill County,United States of America
塞闊雅縣 (奧克拉荷馬州),Sequoyah County,United States of America
斯卡梅尼亚县,Skamania County,United States of America
喬克托縣 (奧克拉荷馬州),Choctaw County,United States of America
漢普夏縣,Hampshire County,United States of America
菲利普斯縣 (蒙大拿州),Phillips County,United States of America
塔克縣 (西維吉尼亞州),Tucker County,United States of America
芒特雷爾縣,Mountrail County,United States of America
道奇縣,Dodge County,United States of America
切羅基縣 (奧克拉荷馬州),Cherokee County,United States of America
卡斯特縣 (蒙大拿州),Custer County,United States of America
布賴恩縣 (奧克拉荷馬州),Bryan County,United States of America
林肯縣 (奧克拉荷馬州),Lincoln County,United States of America
洛根縣 (奧克拉荷馬州),Logan County,United States of America
多德里奇縣,Doddridge County,United States of America
布拉克斯頓縣,Braxton County,United States of America
弗農縣,Vernon County,United States of America
斯蒂芬斯縣 (奧克拉荷馬州),Stephens County,United States of America
朱迪斯盆地縣,Judith Basin County,United States of America
阿爾科納縣,Alcona County,United States of America
圣胡安县,San Juan County,United States of America
马科姆县,Macomb County,United States of America
普雷里縣 (蒙大拿州),Prairie County,United States of America
肯特縣,Kent County,United States of America
杰克逊县 (俄亥俄州),Jackson County,United States of America
佩米斯科特縣,Pemiscot County,United States of America
斯威特格拉斯縣,Sweet Grass County,United States of America
明戈縣,Mingo County,United States of America
特雷爾縣,Traill County,United States of America
羅利縣 (西維吉尼亞州),Raleigh County,United States of America
聖弗朗索瓦縣,St. Francois County,United States of America
聖路易斯縣 (密蘇里州),St. Louis County,United States of America
厄普舍縣 (西維吉尼亞州),Upshur County,United States of America
康威自治市,Conwy County Borough,United Kingdom
京縣,Q9385084,People's Republic of China
薩吉諾縣,Saginaw County,United States of America
傑佛遜縣 (蒙大拿州),Jefferson County,United States of America
卡菲利自治市,Caerphilly County Borough,United Kingdom
麥迪遜縣 (蒙大拿州),Madison County,United States of America
圭内斯,Gwynedd,United Kingdom
奇兰县,Chelan County,United States of America
香農縣 (密蘇里州),Shannon County,United States of America
麥克道威縣 (西維吉尼亞州),McDowell County,United States of America
布里真德郡級自治市,Bridgend County Borough,United Kingdom
卡爾霍恩縣 (西維吉尼亞州),Calhoun County,United States of America
帕克縣 (蒙大拿州),Park County,United States of America
韋伯斯特縣 (密蘇里州),Webster County,United States of America
安格尔西岛,Anglesey,United Kingdom
莫農加利亞縣,Monongalia County,United States of America
下塔尔波特港,Neath Port Talbot County Borough,United Kingdom
米科斯塔县,Mecosta County,United States of America
信都县,Q9393405,People's Republic of China
弗林特郡,Flintshire,United Kingdom
土斯科拉縣,Tuscola County,United States of America
格拉希厄特縣,Gratiot County,United States of America
蒙卡爾姆縣,Montcalm County,United States of America
波伊斯,Powys,United Kingdom
波卡洪塔斯縣 (西維吉尼亞州),Pocahontas County,United States of America
雷克瑟姆,Wrexham County Borough,United Kingdom
朗达卡嫩塔夫,Rhondda Cynon Taf,United Kingdom
修成县,Q9393660,People's Republic of China
惠特曼縣,Whitman County,United States of America
格拉尼特縣,Granite County,United States of America
瓦拉瓦拉縣,Walla Walla County,United States of America
蘇格蘭縣 (密蘇里州),Scotland County,United States of America
弗拉特黑德縣,Flathead County,United States of America
龐多雷縣,Pondera County,United States of America
蒙茅斯郡,Monmouthshire,United Kingdom
布魯克縣,Brooke County,United States of America
阿勒根縣,Allegan County,United States of America
斯塔茨門縣,Stutsman County,United States of America
斯洛普縣,Slope County,United States of America
沃沙拉县,Waushara County,United States of America
沃特縣,Wirt County,United States of America
伯克夏縣,Berkshire County,United States of America
格拉摩根谷,Vale of Glamorgan,United Kingdom
柴郡,Cheshire,United Kingdom
海昏县,Q8517262,People's Republic of China
霍特科姆县,Whatcom County,United States of America
万县,Wan County,People's Republic of China
赫特福德郡,Hertfordshire,United Kingdom
沃凱亞庫姆縣,Wahkiakum County,United States of America
夏厄沃西縣,Shiawassee County,United States of America
亳城县,Q9385098,People's Republic of China
保定县,Q9391917,People's Republic of China
保静县,Q9392742,People's Republic of China
金布爾縣,Kimble County,United States of America
卡諾瓦縣,Kanawha County,United States of America
格雷斯港县,Grays Harbor County,United States of America
特雷熱縣,Treasure County,United States of America
艾蘭縣,Island County,United States of America
馬尼托沃克縣,Manitowoc County,United States of America
保安县,Q9391819,People's Republic of China
伯克利县,Berkeley County,United States of America
愛奧尼亞縣,Ionia County,United States of America
陶納縣,Towner County,United States of America
乘氏县,Q9384708,People's Republic of China
保县,Q9391486,People's Republic of China
修仁县,Q9393562,People's Republic of China
切斯特縣,Chester County,United States of America
提頓縣,Teton County,United States of America
雅基馬縣,Yakima County,United States of America
基沙普縣,Kitsap County,United States of America
伊達爾戈縣,Hidalgo County,United States of America
托法恩,Torfaen County Borough,United Kingdom
登比郡,Denbighshire,United Kingdom
卡拉馬祖縣,Kalamazoo County,United States of America
吴县,Wu County,People's Republic of China
怀特岛郡,Isle of Wight,United Kingdom
彭德爾頓縣 (西維吉尼亞州),Pendleton County,United States of America
劉易斯與克拉克縣,Lewis and Clark County,United States of America
圖勒縣,Toole County,United States of America
弗格斯縣,Fergus County,United States of America
托尼縣,Taney County,United States of America
格林萊克縣 (威斯康辛州),Green Lake County,United States of America
石油縣,Petroleum County,United States of America
米蘇拉縣,Missoula County,United States of America
羅斯布德縣,Rosebud County,United States of America
薩金特縣,Sargent County,United States of America
蘭森姆縣,Ransom County,United States of America
费里县,Ferry County,United States of America
鮑威爾縣 (蒙大拿州),Powell County,United States of America
布莱耐格温特,Blaenau Gwent County Borough,United Kingdom
貝縣,Bay County,United States of America
萨尼拉克县,Sanilac County,United States of America
拉波爾縣,Rabor County,Iran
保山县,Q9392068,People's Republic of China
保川县,Q9392114,People's Republic of China
信宜县,Q9393037,People's Republic of China
信陵县,Q9393538,People's Republic of China
斯蒂爾縣 (北達科他州),Steele County,United States of America
卡马森郡,Carmarthenshire,United Kingdom
保昌县,Q9392247,People's Republic of China
拉皮爾縣,Lapeer County,United States of America
斯特拉佛縣,Strafford County,United States of America
蘇福克郡,Suffolk County,United States of America
克爾縣,Kerr County,United States of America
克雷伯縣,Kleberg County,United States of America
加尔维斯顿县,Galveston County,United States of America
格蘭特縣 (俄勒岡州),Grant County,United States of America
克拉馬斯縣,Klamath County,United States of America
比爾縣,Bexar County,United States of America
皇后區,Queens,United States of America
格林縣 (賓夕法尼亞州),Greene County,United States of America
納蘇縣,Nassau County,United States of America
麥立馬克縣,Merrimack County,United States of America
達科他縣,Dakota County,United States of America
林肯縣 (西維吉尼亞州),Lincoln County,United States of America
克里基塔特縣,Klickitat County,United States of America
伊利縣 (賓夕法尼亞州),Erie County,United States of America
傑克遜縣 (俄勒岡州),Jackson County,United States of America
布魯姆縣,Broome County,United States of America
格拉夫頓縣,Grafton County,United States of America
布拉索斯縣,Brazos County,United States of America
米拉姆縣,Milam County,United States of America
里菲吉奧縣,Refugio County,United States of America
雷亞爾縣,Real County,United States of America
费耶特县 (宾夕法尼亚州),Fayette County,United States of America
阿利根尼縣,Allegany County,United States of America
加菲尔德县,Garfield County,United States of America
布盧厄斯縣,Blue Earth County,United States of America
泰勒縣 (德克薩斯州),Tyler County,United States of America
哈里斯縣,Harris County,United States of America
巴里縣,Barry County,United States of America
沃什特瑙縣,Washtenaw County,United States of America
漢考克縣 (緬因州),Hancock County,United States of America
威斯特徹斯特郡,Westchester County,United States of America
库斯县,Coös County,United States of America
希爾斯波羅縣,Hillsborough County,United States of America
湯普金斯縣,Tompkins County,United States of America
尤瓦爾迪縣,Uvalde County,United States of America
加羅林縣 (馬里蘭州),Caroline County,United States of America
克勞福德縣 (賓夕法尼亞州),Crawford County,United States of America
卡洛爾縣 (馬里蘭州),Carroll County,United States of America
林肯縣 (緬因州),Lincoln County,United States of America
薩默塞特縣 (緬因州),Somerset County,United States of America
艾特金縣,Aitkin County,United States of America
克拉特索普縣,Clatsop County,United States of America
卡爾弗特縣,Calvert County,United States of America
多徹斯特縣 (馬里蘭州),Dorchester County,United States of America
約瑟芬縣,Josephine County,United States of America
胡德里佛縣,Hood River County,United States of America
克拉克默斯縣,Clackamas County,United States of America
吉列姆縣,Gilliam County,United States of America
哈尼縣,Harney County,United States of America
阿利根尼縣,Allegheny County,United States of America
肯纳贝克县 (缅因州),Kennebec County,United States of America
貝克縣,Becker County,United States of America
吉爾默縣 (西維吉尼亞州),Gilmer County,United States of America
惠特利縣,Whitley County,United States of America
皮斯卡特奎斯縣,Piscataquis County,United States of America
查爾斯縣,Charles County,United States of America
班布尔县,Bampur County,Iran
阿爾斯特縣,Ulster County,United States of America
布蘭奇縣,Branch County,United States of America
莱纳维县,Lenawee County,United States of America
沃思縣,Worth County,United States of America
塞西尔县,Cecil County,United States of America
庫斯縣,Coos County,United States of America
考德威爾縣,Caldwell County,United States of America
維多利亞縣,Victoria County,United States of America
加勒特縣,Garrett County,United States of America
安德羅斯科金縣,Androscoggin County,United States of America
巴爾的摩縣,Baltimore County,United States of America
普雷斯頓縣,Preston County,United States of America
薩默斯縣,Summers County,United States of America
里奇縣,Ritchie County,United States of America
胡达费林县,Khoda Afarin County,Iran
區格縣,Trigg County,United States of America
羅克卡斯爾縣,Rockcastle County,United States of America
萨加达霍克县 (缅因州),Sagadahoc County,United States of America
安諾卡縣,Anoka County,United States of America
貝爾特拉米縣,Beltrami County,United States of America
德舒特縣,Deschutes County,United States of America
懷俄明縣,Wyoming County,United States of America
耶芝縣,Yates County,United States of America
泰奧加縣,Tioga County,United States of America
英厄姆縣,Ingham County,United States of America
泰勒縣 (西維吉尼亞州) (1814),Tyler County,United States of America
哈福德縣 (馬里蘭州),Harford County,United States of America
斯托達德縣,Stoddard County,United States of America
麥克拉肯縣 (肯塔基州),McCracken County,United States of America
羅恩縣 (西維吉尼亞州),Roane County,United States of America
姆尔特诺默县,Multnomah County,United States of America
卡頓伍德縣,Cottonwood County,United States of America
沃勒縣,Waller County,United States of America
瓜達盧佩縣,Guadalupe County,United States of America
羅伯森縣,Robertson County,United States of America
烏斯特縣 (馬里蘭州),Worcester County,United States of America
肯特县 (马里兰州),Kent County,United States of America
巴特勒縣 (賓夕法尼亞州),Butler County,United States of America
瑟內薩縣,Seneca County,United States of America
寇里縣 (俄勒岡州),Curry County,United States of America
揚希爾縣,Yamhill County,United States of America
坎伯蘭縣 (緬因州),Cumberland County,United States of America
牛津縣,Oxford County,United States of America
俄亥俄县,Ohio County,United States of America
佩蒂斯縣,Pettis County,United States of America
威索縣,Wetzel County,United States of America
弗雷德里克县 (马里兰州),Frederick County,United States of America
布拉福縣 (賓夕法尼亞州),Bradford County,United States of America
阿什利縣,Ashley County,United States of America
富蘭克林縣 (賓夕法尼亞州),Franklin County,United States of America
華盛頓縣 (緬因州),Washington County,United States of America
坎伯蘭縣 (賓夕法尼亞州),Cumberland County,United States of America
卡本縣 (賓夕法尼亞州),Carbon County,United States of America
伍德拉夫县,Woodruff County,United States of America
迪沙县,Desha County,United States of America
锡巴斯琴县,Sebastian County,United States of America
岡薩雷斯縣,Gonzales County,United States of America
迪米特縣,Dimmit County,United States of America
萨默塞特县 (宾夕法尼亚州),Somerset County,United States of America
卡爾頓縣,Carlton County,United States of America
斯科哈里縣,Schoharie County,United States of America
薩默塞特縣 (馬里蘭州),Somerset County,United States of America
富蘭克林縣 (緬因州),Franklin County,United States of America
克羅斯縣,Cross County,United States of America
克里夫兰县,Cleveland County,United States of America
加兰县,Garland County,United States of America
圣弗朗西斯县,St. Francis County,United States of America
巴克斯特縣,Baxter County,United States of America
波因塞特县,Poinsett County,United States of America
托德縣 (明尼蘇達州),Todd County,United States of America
博根縣,Bergen County,United States of America
大石湖縣,Big Stone County,United States of America
俄勒岡縣 (密蘇里州),Oregon County,United States of America
印地安納縣 (賓夕法尼亞州),Indiana County,United States of America
安妮阿倫德爾縣,Anne Arundel County,United States of America
布萊爾縣,Blair County,United States of America
庫珀縣,Cooper County,United States of America
福雷斯縣 (賓夕法尼亞州),Forest County,United States of America
阿魯斯圖克縣,Aroostook County,United States of America
韋南戈縣 (賓夕法尼亞州),Venango County,United States of America
韋恩縣 (賓夕法尼亞州),Wayne County,United States of America
利哈伊縣,Lehigh County,United States of America
密夫林縣,Mifflin County,United States of America
派普斯通縣 (明尼蘇達州),Pipestone County,United States of America
貝茨縣,Bates County,United States of America
弗萊明縣,Fleming County,United States of America
謝爾比縣 (肯塔基州),Shelby County,United States of America
伯靈頓郡,Burlington County,United States of America
塔爾博特縣 (馬里蘭州),Talbot County,United States of America
聖瑪麗斯縣 (馬里蘭州),St. Mary's County,United States of America
瑪麗縣,Maries County,United States of America
威科米科縣 (馬里蘭州),Wicomico County,United States of America
迪巴卡縣,De Baca County,United States of America
伯納利歐縣,Bernalillo County,United States of America
伯克縣 (賓夕法尼亞州),Berks County,United States of America
尤里卡縣,Eureka County,United States of America
瓦巴沙縣,Wabasha County,United States of America
道芬縣,Dauphin County,United States of America
賴特縣,Wright County,United States of America
